word,fields,sum,brillouin
weigh,"{'34': 1, '3': 2, '13': 5, '25': 1, '10': 2, '6': 3, '4': 1, '12': 1}",16,0.616326694126256
discoveri,"{'4': 6, '6': 4, '3': 1, '13': 1}",12,0.3702327688283141
intranet,"{'4': 4, '13': 8, '3': 1, '6': 3, '10': 1}",17,0.4580697352720518
qualif,"{'7': 2, '6': 2, '12': 1, '13': 3}",8,0.40316366021573286
anatomi,"{'13': 4, '6': 7, '7': 3, '2': 1}",15,0.41704710550550833
arrhythmia,"{'13': 10, '3': 1, '10': 1, '12': 1}",13,0.2488090218086682
proactiv,"{'7': 2, '13': 1, '6': 1}",4,0.26979531151190617
ventricular,"{'13': 6, '3': 1, '6': 1}",8,0.21852350337577503
directori,"{'3': 2, '4': 4, '6': 6, '13': 2, '7': 3}",17,0.5254890314884186
poll,"{'6': 1, '13': 2, '4': 2}",5,0.29542425094393243
consid,"{'4': 1, '13': 1}",2,0.1505149978319906
ram,{'6': 2},2,0.0
deviat,"{'13': 7, '12': 3, '6': 4, '7': 1, '33': 1}",16,0.4662391603274094
fidel,"{'13': 2, '4': 3, '3': 1}",6,0.29635854173060727
licens,"{'7': 2, '13': 2, '6': 2, '4': 1}",7,0.39990579277908317
big,"{'13': 48, '6': 29, '7': 16, '10': 2, '4': 4, '12': 2, '2': 1}",102,0.5356822231875283
compos,"{'6': 4, '33': 1, '13': 3, '4': 2, '2': 1, '3': 1}",12,0.5184120396936177
temporari,"{'6': 7, '7': 4, '13': 5, '3': 3, '4': 4, '9': 1, '2': 1, '10': 1, '24': 1, '25': 1}",28,0.7201412609288249
belong,"{'3': 1, '13': 4, '6': 4, '7': 2, '4': 1}",12,0.46824037374962085
scheme,"{'4': 8, '6': 20, '7': 1, '3': 3, '13': 9, '9': 2, '2': 2, '10': 3, '1': 1}",49,0.6545782490377304
fashion,"{'29': 1, '7': 1}",2,0.1505149978319906
photo,"{'13': 5, '9': 1, '2': 2, '4': 1, '6': 4, '7': 2, '3': 1}",16,0.5786979446682583
thread,"{'4': 6, '13': 15, '6': 17, '7': 1, '1': 1, '2': 5, '12': 3, '31': 6, '33': 1, '34': 1, '28': 1}",57,0.7257575083899414
conserv,"{'3': 1, '12': 1, '13': 2}",4,0.26979531151190617
consider,"{'6': 4, '13': 1}",5,0.13979400086720375
preprocess,"{'6': 6, '7': 1, '3': 1, '13': 6}",14,0.37326738280037014
tomograph,"{'10': 1, '13': 4, '6': 1}",6,0.24618687578661044
admiss,"{'7': 5, '13': 6, '6': 4}",15,0.38665164179552675
extrem,"{'9': 1, '13': 4, '6': 3, '33': 1, '12': 1, '4': 1}",11,0.49479938417634267
sell,"{'13': 14, '7': 4, '35': 1, '4': 2, '12': 9, '6': 2, '2': 1, '10': 1}",34,0.5878741760592929
substanc,"{'4': 4, '6': 6, '7': 2, '25': 1, '13': 8, '12': 1, '16': 2, '23': 1, '34': 1, '9': 2, '2': 2, '1': 2, '10': 1, '21': 1, '3': 1, '15': 1}",36,0.8672866919227042
diet,"{'4': 1, '13': 9, '6': 2}",12,0.23496199462848902
nutrit,"{'13': 20, '6': 11, '3': 1, '10': 1, '12': 2, '7': 4}",39,0.47797598729588686
depress,"{'10': 1, '6': 3, '13': 3}",7,0.30658971938260543
proport,"{'11': 1, '13': 3, '5': 1, '6': 3, '10': 1, '12': 1}",10,0.5003460532109507
cordless,{},0,
headphon,"{'3': 1, '13': 1}",2,0.1505149978319906
modem,"{'3': 6, '4': 10, '7': 1, '5': 1, '13': 4, '6': 3}",25,0.5446075062972705
cohort,"{'7': 6, '6': 15, '13': 15, '12': 1, '4': 1}",38,0.4638997039769301
axial,"{'6': 1, '10': 1, '13': 2}",4,0.26979531151190617
half,"{'6': 3, '2': 3, '12': 1, '13': 3, '3': 2, '34': 1, '9': 1, '4': 1, '31': 1}",16,0.6678209904352759
adhes,"{'7': 2, '13': 12, '16': 3, '2': 8, '3': 7, '6': 12, '8': 4, '9': 1, '21': 4, '10': 1, '19': 6, '11': 1}",61,0.8416384175483699
undesir,{'13': 1},1,0.0
bandag,"{'6': 3, '13': 8, '10': 1, '31': 1}",13,0.33927758019756676
zoom,"{'2': 5, '6': 4, '3': 2, '4': 1, '9': 1}",13,0.4641429102281745
streamlin,"{'6': 1, '7': 1}",2,0.1505149978319906
durat,"{'13': 8, '6': 7, '7': 3, '3': 1, '4': 2}",21,0.4914862669371913
peer,"{'13': 4, '6': 7, '4': 3, '7': 5, '3': 1}",20,0.5223075171144658
overlap,"{'2': 6, '6': 10, '13': 3, '7': 2, '4': 2, '3': 2, '10': 1}",26,0.5964339330816247
slow,"{'6': 6, '2': 2, '4': 1, '13': 5}",14,0.4073474724232032
scroll,"{'6': 10, '7': 1, '2': 4, '4': 2, '13': 1, '1': 1, '31': 1}",20,0.5072560173312668
refin,"{'7': 2, '13': 2, '6': 1}",5,0.29542425094393243
kidney,"{'13': 11, '6': 7, '7': 2, '11': 1, '12': 1, '16': 1}",23,0.4699077468829089
congest,"{'4': 2, '3': 1, '13': 3, '7': 2}",8,0.4031636602157328
deep,"{'13': 28, '6': 31, '4': 1, '2': 1}",61,0.3328908539890796
hypertens,"{'13': 7, '6': 1}",8,0.11288624837399291
longitudin,"{'7': 3, '6': 8, '13': 6, '2': 2}",19,0.44963475554196697
mortal,"{'7': 1, '13': 5, '6': 4}",10,0.31003705451175634
pen,"{'13': 5, '7': 5, '3': 6, '4': 8, '6': 30, '34': 2, '10': 1, '2': 1, '5': 1, '9': 1, '1': 3}",63,0.6694155569907217
annot,"{'7': 10, '13': 18, '6': 27, '4': 3, '2': 2, '19': 1, '23': 1, '12': 1}",63,0.5684915687809936
net,"{'6': 2, '13': 2}",4,0.19453781259591088
dictionari,"{'7': 2, '13': 9, '6': 10, '24': 1, '2': 1}",23,0.4344321029145157
mistak,"{'13': 1, '6': 1, '7': 1}",3,0.25938375012788123
calendar,"{'7': 9, '4': 2, '6': 7, '13': 3, '33': 1}",22,0.48679053532108624
scatter,"{'13': 6, '6': 3, '1': 2, '4': 1, '27': 1, '10': 1, '9': 1}",15,0.5453323912429672
sweat,"{'13': 16, '6': 1, '7': 1, '16': 1, '11': 3, '10': 3}",25,0.4125489433715385
amplitud,"{'13': 7, '10': 1, '3': 1, '4': 1, '8': 1, '9': 1, '6': 1}",13,0.46860382922645805
timeli,{'13': 1},1,0.0
avion,{},0,
fan,"{'1': 3, '2': 5, '6': 2, '3': 3, '12': 3, '4': 1, '7': 2, '10': 2, '34': 1, '13': 1, '9': 3, '31': 1}",27,0.8126706131996569
regress,"{'13': 11, '7': 5, '6': 10}",26,0.39867380884024833
finish,"{'6': 4, '13': 4, '4': 2, '7': 2}",12,0.44315454077762245
compil,"{'6': 9, '7': 4, '14': 1, '15': 1, '4': 2, '13': 1}",18,0.4758520416671402
demonstr,{'7': 2},2,0.0
hash,"{'4': 11, '6': 12, '13': 9, '7': 2}",34,0.4802317321571059
email,"{'13': 1, '4': 3, '6': 1, '7': 2, '12': 1}",8,0.44079240967373046
regard,"{'13': 1, '6': 3, '7': 2}",6,0.29635854173060727
asset,"{'13': 3, '7': 5, '4': 5, '6': 4, '12': 2, '16': 1, '27': 1}",21,0.6233613777027217
road,"{'12': 1, '4': 2, '6': 2, '10': 1, '13': 1}",7,0.44291007787393755
trace,"{'6': 12, '7': 7, '34': 4, '10': 4, '13': 14, '28': 1, '2': 3, '8': 1, '9': 1, '4': 2, '3': 1, '12': 1, '1': 1}",52,0.7835359386565008
vend,"{'6': 1, '12': 1, '13': 2}",4,0.26979531151190617
lose,"{'4': 2, '6': 1, '7': 1, '13': 1}",5,0.35563025007672866
propos,"{'7': 5, '6': 2, '13': 6, '33': 1}",14,0.4073474724232032
ipad,"{'6': 1, '7': 1}",2,0.1505149978319906
batch,"{'4': 2, '7': 3, '13': 6, '6': 3}",14,0.44469595422894154
calori,"{'4': 2, '6': 2, '12': 1, '13': 4, '7': 1, '3': 1}",11,0.5108076804541318
food,"{'12': 3, '13': 15, '6': 12, '7': 7, '2': 1, '4': 1, '3': 1, '10': 1, '25': 1}",42,0.6159585679342451
hub,"{'3': 4, '4': 9, '6': 13, '13': 19, '7': 2, '33': 1, '12': 1, '2': 1}",50,0.6072539132923288
art,"{'13': 1, '6': 1}",2,0.1505149978319906
cloth,"{'34': 3, '13': 9, '6': 2, '7': 1, '33': 1, '35': 1, '2': 1}",18,0.5092998189631381
inhal,"{'13': 11, '12': 3, '6': 2, '7': 1, '4': 1}",18,0.3958891142321256
netbook,{},0,
subscript,"{'7': 4, '4': 4, '6': 3, '13': 3, '3': 1}",15,0.51998497512886
abstract,"{'6': 7, '7': 2, '13': 3, '4': 1}",13,0.38558988722279464
thermal,"{'10': 4, '13': 18, '2': 7, '3': 3, '6': 11, '8': 3, '1': 2, '12': 1}",49,0.6619721194949326
scenario,"{'6': 6, '7': 1, '13': 1, '9': 1, '4': 3, '12': 1, '2': 1}",14,0.5217803289466291
electrocardio,"{'4': 1, '13': 10, '3': 1, '32': 1}",13,0.2488090218086682
collis,"{'8': 1, '9': 1, '2': 1, '10': 1, '12': 1, '6': 1, '25': 1, '5': 1, '13': 1}",9,0.6177514480974216
intend,"{'4': 3, '6': 4, '7': 2, '12': 1, '13': 3}",13,0.5043643521728158
ingest,"{'7': 1, '6': 6, '13': 8, '16': 1}",16,0.36611041086941176
ration,"{'4': 1, '13': 4, '6': 4, '7': 1}",10,0.3799340549453582
glove,"{'34': 3, '4': 1, '13': 7, '33': 2, '6': 5, '12': 1, '27': 1, '2': 1, '9': 1}",22,0.6449987983587758
principl,"{'6': 2, '13': 3, '7': 1}",6,0.29635854173060727
fail,"{'13': 1, '4': 2, '6': 4, '7': 1}",8,0.3655349107577352
right,"{'6': 6, '7': 1, '32': 1, '10': 1, '4': 4, '3': 1, '13': 2}",16,0.5488778662482794
harm,"{'13': 2, '6': 2, '4': 1, '11': 1, '12': 1}",7,0.44291007787393755
injur,"{'3': 2, '13': 5, '7': 2, '2': 1, '4': 1, '10': 1}",12,0.49992464389225466
late,"{'13': 3, '6': 3, '3': 1, '4': 1}",8,0.3811522528337727
priorit,"{'12': 2, '13': 4, '7': 2, '4': 3, '6': 2, '3': 1}",14,0.5627825623557519
attenu,"{'13': 2, '6': 2, '2': 1, '5': 1, '7': 1}",7,0.44291007787393755
diffus,"{'2': 6, '13': 1, '6': 6, '3': 2, '7': 1, '1': 2, '9': 2, '10': 1, '8': 1}",22,0.6560459823899709
transvers,"{'13': 6, '25': 1, '2': 1, '31': 1, '32': 1, '3': 1, '4': 1, '6': 2, '12': 1}",15,0.5972091412685433
name,"{'6': 29, '13': 23, '7': 1}",53,0.30701681156883154
allerg,"{'13': 4, '12': 1, '6': 1}",6,0.24618687578661044
lid,"{'4': 1, '13': 4, '7': 1, '12': 1, '6': 4, '8': 1, '2': 1, '25': 1}",14,0.5842847049031791
ophthalmolog,"{'13': 3, '7': 1}",4,0.15051499783199057
readili,"{'12': 1, '13': 1, '6': 1, '7': 1}",4,0.3450528104279015
discomfort,{},0,
coach,"{'6': 2, '7': 2, '33': 2, '12': 3, '13': 5, '3': 1}",15,0.5570718085133459
lifestyl,"{'1': 4, '3': 3, '4': 4, '12': 2, '13': 7, '6': 5, '7': 2}",27,0.670916195679145
orthogon,{'4': 2},2,0.0
plural,"{'6': 2, '10': 2, '12': 3, '34': 1, '4': 3, '13': 5, '25': 1, '2': 1, '3': 1}",19,0.6761868885826768
compet,"{'12': 2, '6': 1, '13': 1, '7': 3}",7,0.3747498986282715
scienc,"{'13': 3, '6': 2}",5,0.19999999999999996
traceabl,"{'2': 1, '4': 1, '6': 4, '12': 1, '13': 3, '25': 1, '7': 2, '1': 1}",14,0.6057868474506064
rod,"{'13': 40, '6': 16, '2': 23, '7': 2, '31': 19, '33': 1, '1': 1, '12': 1, '23': 3, '3': 3, '32': 1, '4': 3, '25': 2, '10': 1, '35': 1, '34': 1, '9': 3}",121,0.7972203348187874
symmetr,"{'4': 3, '6': 4, '13': 4, '5': 1}",12,0.42848026918964904
gear,"{'2': 12, '13': 8, '31': 6, '6': 7, '9': 3, '4': 2, '8': 1, '3': 5, '25': 1, '35': 1, '10': 1, '12': 1}",48,0.7935401203253197
influenc,"{'7': 3, '6': 2, '2': 1, '13': 3}",9,0.4113811707161695
synthet,"{'6': 7, '10': 1, '2': 3, '7': 2, '3': 2, '1': 1, '29': 1, '13': 5}",22,0.6313156167376858
sim,"{'4': 10, '6': 4, '3': 9, '1': 2, '2': 2, '32': 1, '12': 1, '13': 1}",30,0.6107287592044188
regim,{'13': 1},1,0.0
defici,{'13': 1},1,0.0
rhythm,"{'13': 6, '6': 1, '7': 1}",8,0.21852350337577503
insulin,"{'13': 7, '7': 2, '16': 2, '6': 2, '3': 1}",14,0.45249198775930355
patch,"{'1': 1, '6': 12, '3': 12, '13': 33, '12': 1, '16': 4, '2': 5, '10': 1, '23': 1, '4': 2, '14': 1, '7': 1}",74,0.6683752481369659
bag,"{'3': 1, '6': 4, '33': 1, '13': 15, '34': 1, '7': 1, '2': 1, '31': 1}",25,0.46775739304000274
dvd,"{'2': 1, '6': 1}",2,0.1505149978319906
supplement,"{'7': 3, '6': 6, '13': 4, '4': 2, '12': 1, '2': 1}",17,0.5431966782921824
topic,"{'12': 1, '6': 11, '13': 7, '7': 1}",20,0.3541269181198586
marin,"{'7': 1, '3': 3, '4': 3, '6': 1, '2': 1}",9,0.44482894801216744
furnitur,{},0,
settlement,"{'4': 4, '7': 19, '6': 6, '13': 12, '3': 1, '33': 1, '2': 1}",44,0.5550369096340916
roller,"{'13': 4, '6': 3, '23': 1, '10': 1, '2': 2, '3': 1}",12,0.5184120396936177
rotari,"{'1': 1, '2': 4, '6': 7, '10': 1, '12': 1, '13': 1, '31': 2, '32': 1, '34': 1, '3': 2, '35': 1}",22,0.6984574919522157
particl,"{'13': 8, '10': 4, '11': 2, '6': 4, '2': 2, '3': 1, '19': 1, '20': 1, '1': 1, '34': 1, '17': 2, '28': 1, '4': 1}",29,0.7819829595294286
omni,"{'4': 1, '13': 1}",2,0.1505149978319906
carbon,"{'33': 1, '3': 1, '10': 2, '11': 1, '13': 5, '6': 1, '22': 1, '4': 1}",13,0.5703130057444519
emot,"{'6': 10, '7': 5, '2': 1, '13': 7, '3': 2, '4': 2}",27,0.5590202957135917
opinion,"{'7': 5, '6': 10, '13': 13, '4': 2, '10': 1}",31,0.4897021670252294
forecast,"{'13': 10, '6': 6, '7': 4}",20,0.37944089229290234
fetch,"{'7': 4, '6': 5, '13': 4, '4': 2}",15,0.4650577257325722
nerv,"{'2': 1, '13': 12, '16': 1, '6': 3, '7': 1, '4': 1, '12': 1, '29': 1}",21,0.48808836653073084
granular,"{'6': 5, '4': 3, '13': 5, '3': 1}",14,0.42884961497063045
highlight,"{'4': 2, '6': 4, '10': 1, '13': 1}",8,0.3655349107577352
iot,"{'4': 26, '13': 25, '6': 17, '2': 2, '3': 5, '12': 5, '7': 7, '33': 1, '34': 2, '10': 1, '29': 1, '5': 1, '14': 1, '35': 2}",96,0.7800536918107106
geo,"{'7': 4, '3': 2, '4': 6, '13': 4, '6': 2, '12': 2}",20,0.5932639825015646
fresh,"{'3': 2, '6': 3, '4': 2, '13': 1, '35': 1, '30': 1}",10,0.5179551791165188
reimburs,"{'7': 8, '6': 5, '13': 5}",18,0.39124766692934365
doubl,"{'4': 4, '3': 1, '13': 8, '6': 1}",14,0.3539054704941889
number,"{'12': 1, '7': 1, '6': 4, '13': 4}",10,0.3799340549453582
friction,"{'35': 1, '34': 1, '3': 1, '2': 1, '6': 2, '25': 1, '13': 1}",8,0.5380613159716859
repli,"{'7': 2, '3': 1, '6': 5, '13': 3}",11,0.40389029326725173
artifact,"{'13': 12, '7': 3, '6': 7, '2': 1}",23,0.4022424207625921
cathet,"{'7': 1, '13': 11, '6': 1}",13,0.16870189218111248
occupi,"{'13': 1, '6': 1, '7': 1, '4': 1}",4,0.3450528104279015
reliev,{},0,
money,"{'7': 3, '13': 1}",4,0.15051499783199057
humid,"{'10': 5, '12': 6, '3': 2, '2': 3, '6': 3, '13': 3, '1': 1, '31': 2, '9': 1, '4': 1, '30': 1}",28,0.771825476333904
blue,"{'7': 3, '6': 2, '13': 3, '3': 3, '12': 2, '4': 1}",14,0.5717067578277734
slide,"{'9': 6, '2': 24, '6': 14, '13': 14, '7': 2, '3': 12, '12': 1, '31': 8, '32': 1, '27': 1, '8': 1, '4': 1, '23': 2, '24': 1, '1': 1}",89,0.8292013587752095
hyper,"{'9': 1, '10': 1, '2': 1, '6': 2, '13': 2}",7,0.44291007787393755
playback,"{'6': 5, '12': 1, '2': 4, '4': 5, '3': 1, '13': 1, '9': 1}",18,0.5704315159141138
complaint,"{'13': 11, '4': 1, '6': 9, '7': 1}",22,0.3586294473419105
circular,"{'6': 6, '3': 2, '4': 2, '13': 8, '10': 2, '2': 3, '12': 2, '1': 1}",26,0.6600190297652919
ground,"{'10': 1, '13': 5, '23': 1, '2': 1, '3': 1, '6': 1}",10,0.448058178682917
stimulus,"{'13': 13, '2': 1, '34': 1, '6': 6}",21,0.3360348142281374
tension,"{'13': 6, '6': 2, '34': 1, '16': 1}",10,0.3401400540781544
reject,"{'6': 4, '4': 2, '13': 3}",9,0.3444856161241737
examine,"{'4': 2, '13': 6, '7': 6, '6': 6}",20,0.4756548565959965
mother,"{'4': 2, '13': 7, '7': 1}",10,0.2556302500767288
cognit,"{'9': 2, '6': 18, '7': 4, '3': 1, '13': 18, '32': 1, '12': 1}",45,0.5063086351826052
distinct,"{'3': 2, '6': 2, '15': 1, '4': 1}",6,0.375878750850551
inclus,"{'6': 3, '3': 1, '7': 2, '10': 1, '13': 3}",10,0.4702430536445526
neuro,"{'12': 1, '4': 2, '6': 2, '13': 3, '8': 1, '10': 1}",10,0.5179551791165189
straight,"{'2': 3, '8': 1, '9': 1, '13': 2, '6': 2}",9,0.46439464346279863
pathogen,"{'6': 5, '11': 1, '4': 2, '7': 2, '13': 6, '16': 1, '10': 1}",18,0.5704315159141138
dri,"{'13': 1, '23': 1}",2,0.1505149978319906
stretch,"{'13': 2, '34': 1}",3,0.1590404182398875
fusion,"{'6': 23, '13': 20, '7': 3, '4': 1}",47,0.3794871756387048
rail,"{'13': 9, '1': 1, '2': 4, '4': 1, '6': 2, '12': 1, '31': 1, '9': 2}",21,0.5793480783664415
plc,"{'13': 6, '7': 1, '12': 12, '29': 1, '6': 3, '4': 2, '30': 1, '2': 1, '31': 1}",28,0.6024032184194843
synthes,"{'9': 2, '2': 8, '3': 2, '6': 6, '7': 1, '13': 1}",20,0.5160605802840508
bmi,{'13': 2},2,0.0
exit,"{'4': 1, '13': 5, '6': 3, '7': 1, '33': 1, '12': 1}",12,0.4852503723042813
ambigu,"{'6': 6, '7': 1, '13': 3}",10,0.2924279286061882
polar,"{'9': 7, '2': 5, '6': 6, '8': 3, '10': 1, '3': 7, '21': 1, '4': 2, '13': 1}",33,0.7126705947133397
red,"{'13': 4, '6': 2, '1': 1}",7,0.2887413284385626
fault,"{'10': 2, '13': 9, '6': 6, '12': 2, '4': 2, '7': 1}",22,0.5332082307333562
meaning,"{'13': 2, '6': 3, '7': 1, '9': 1}",7,0.3747498986282715
ankl,{'13': 1},1,0.0
gyro,"{'3': 1, '4': 1, '6': 1, '2': 1}",4,0.3450528104279015
circumfer,"{'6': 1, '13': 1}",2,0.1505149978319906
year,"{'6': 3, '7': 1, '13': 3}",7,0.30658971938260543
width,"{'2': 2, '13': 4, '6': 6, '12': 1, '3': 2, '19': 1, '10': 1, '4': 1}",18,0.6092631828216705
buckl,"{'4': 2, '13': 6, '7': 1, '34': 2, '29': 1, '3': 3, '2': 4, '12': 2, '6': 1, '31': 1}",23,0.7171178023014334
tape,"{'2': 2, '6': 4, '19': 1, '21': 1, '13': 3, '3': 1}",12,0.5184120396936177
wrap,{'13': 1},1,0.0
suspect,"{'13': 7, '16': 1, '11': 1, '15': 1, '7': 1, '4': 1, '6': 3}",15,0.5090611882862821
bound,"{'4': 1, '9': 1, '6': 2, '10': 1}",5,0.35563025007672866
secret,"{'7': 2, '4': 10, '6': 3, '13': 5}",20,0.43339995459528363
timestamp,"{'34': 1, '4': 3, '7': 2, '2': 1, '13': 3, '6': 3, '12': 1}",14,0.5932089003752006
videophon,{},0,
echo,"{'4': 2, '6': 2, '10': 3, '12': 1, '13': 5, '34': 1, '23': 1, '2': 1, '3': 1}",17,0.6524515310234333
vacuum,"{'6': 2, '13': 1, '23': 1, '4': 1, '12': 1}",6,0.42605041679454786
spin,"{'4': 2, '13': 2, '6': 1, '10': 1, '3': 1}",7,0.44291007787393755
strip,"{'2': 3, '6': 4, '13': 9, '7': 2, '10': 3, '11': 3, '15': 1, '3': 4, '34': 1, '31': 1}",31,0.7406242743756475
agricultur,"{'6': 1, '4': 1}",2,0.1505149978319906
asthma,"{'11': 1, '13': 6, '6': 2}",9,0.26682228230906047
foldabl,"{'3': 26, '6': 30, '9': 5, '2': 19, '10': 3, '4': 2, '27': 2, '8': 1, '19': 1, '21': 1, '1': 4, '31': 3, '35': 1, '13': 1}",99,0.7498775247668278
stack,"{'6': 7, '2': 3, '9': 3, '3': 2, '4': 2, '13': 4, '8': 1, '21': 1, '1': 1}",24,0.6896542249962773
caviti,"{'9': 1, '2': 9, '13': 33, '7': 5, '33': 3, '10': 3, '6': 13, '3': 3, '12': 3, '34': 3, '25': 1, '4': 3, '35': 2, '31': 3}",85,0.803880045497565
hollow,"{'13': 4, '3': 1, '12': 1, '6': 2, '2': 1, '31': 1}",10,0.4878521795501207
purif,"{'10': 3, '11': 2, '13': 4, '7': 3, '30': 1, '2': 1, '6': 1, '24': 1, '25': 1}",17,0.6655014574714544
socket,"{'7': 1, '13': 5, '2': 1, '3': 2, '6': 2, '4': 1}",12,0.49992464389225466
tank,"{'12': 2, '13': 2, '6': 1, '2': 1, '10': 1, '3': 1}",8,0.5004325665136883
latenc,"{'9': 1, '10': 1, '2': 1, '4': 3, '6': 1, '13': 1}",8,0.4784211591317281
owner,"{'6': 9, '4': 3, '13': 6, '7': 3, '32': 1, '12': 1}",23,0.5408302781902644
firmwar,"{'4': 5, '6': 6, '7': 1, '2': 1, '3': 3, '10': 1, '12': 1, '13': 1, '28': 1}",20,0.6335729812007589
touchscreen,"{'6': 16, '7': 3, '13': 5, '33': 1, '10': 1, '1': 1, '5': 1, '3': 4, '4': 4, '2': 3, '12': 1}",40,0.7048779811034606
distal,"{'2': 1, '3': 1, '13': 3, '6': 1, '31': 1}",7,0.417754183723126
buffer,"{'4': 2, '6': 2}",4,0.19453781259591088
react,"{'6': 2, '13': 1}",3,0.1590404182398875
eat,"{'12': 1, '4': 1, '7': 1, '13': 1}",4,0.3450528104279015
hide,"{'24': 1, '12': 2, '3': 1, '4': 2, '6': 5, '13': 7, '10': 1}",19,0.5632327814417168
cryptograph,"{'4': 8, '6': 5, '13': 4, '7': 2}",19,0.45890271654489756
scalp,{},0,
gender,"{'7': 1, '6': 1}",2,0.1505149978319906
well,"{'6': 10, '7': 6, '10': 2, '13': 9, '12': 4, '33': 2, '4': 1, '23': 1}",35,0.6587172243750254
virus,"{'11': 2, '4': 3, '6': 5, '7': 2, '2': 2, '13': 5, '35': 1, '30': 1, '3': 1, '12': 1}",23,0.7205604651730693
cabin,"{'7': 3, '13': 17, '6': 4, '2': 5, '3': 2, '35': 3, '32': 1, '12': 3, '4': 4, '30': 2, '33': 1}",45,0.7500139083112732
unlock,"{'13': 1, '3': 2, '4': 3, '6': 5}",11,0.40389029326725173
boost,"{'8': 1, '13': 2, '1': 1, '6': 2}",6,0.375878750850551
femal,"{'13': 7, '10': 1, '6': 1, '7': 1}",10,0.28573324964312685
approxim,"{'33': 1, '12': 1, '13': 5, '11': 1, '6': 3, '2': 1, '3': 1, '4': 1, '7': 1}",15,0.6172778076461422
evolut,"{'6': 5, '7': 1, '13': 5}",11,0.31298120235816085
lte,"{'2': 1, '4': 3, '3': 1}",5,0.2602059991327962
rach,"{'3': 4, '4': 6}",10,0.23222192947339196
discuss,{},0,
roi,"{'13': 7, '7': 3, '6': 9, '10': 2, '29': 1, '2': 5, '4': 2}",29,0.6284466470042933
crime,"{'2': 1, '6': 1}",2,0.1505149978319906
phenomenon,"{'9': 2, '2': 1, '3': 2, '6': 1}",6,0.375878750850551
fact,"{'13': 13, '6': 19, '7': 11, '2': 1}",44,0.4532742884477511
confid,"{'6': 10, '7': 2, '13': 8, '4': 1}",21,0.3924776361730186
meal,"{'6': 3, '13': 6, '7': 1}",10,0.2924279286061882
specialti,"{'6': 2, '7': 2, '13': 1}",5,0.29542425094393243
weather,"{'6': 5, '4': 1, '7': 5, '13': 4, '10': 1}",16,0.4863778662482794
seek,"{'34': 1, '12': 1, '13': 3, '4': 1, '6': 1}",7,0.417754183723126
hang,"{'13': 2, '6': 3, '7': 3, '2': 1}",9,0.4113811707161695
elig,"{'6': 5, '7': 4, '4': 1, '13': 5}",15,0.43852839182110304
quantifi,"{'6': 7, '2': 3, '13': 6, '10': 1, '7': 1}",18,0.4704681520555815
spectral,"{'13': 7, '6': 5, '34': 1, '2': 2, '10': 4, '11': 1, '15': 1, '9': 1, '3': 1, '4': 1}",24,0.6804105270955958
explan,"{'13': 4, '6': 2}",6,0.19601520984261356
pharmacolog,"{'13': 1, '6': 1}",2,0.1505149978319906
moder,"{'13': 3, '4': 1, '7': 1}",5,0.2602059991327962
intent,"{'13': 9, '6': 17, '7': 5, '2': 3, '4': 4, '3': 2, '11': 1}",41,0.6067078937325453
utter,"{'4': 3, '6': 16, '2': 2, '3': 2, '13': 1, '7': 1}",25,0.41959259373376573
nfc,"{'13': 11, '7': 10, '4': 12, '2': 3, '6': 13, '3': 12, '12': 3, '1': 1}",65,0.7391408424268565
condition,{'12': 1},1,0.0
slave,"{'6': 4, '7': 1, '2': 3, '3': 3, '4': 4, '13': 7, '10': 2, '12': 2, '25': 1}",27,0.719102491814848
rais,"{'3': 1, '12': 1, '4': 1, '7': 1}",4,0.3450528104279015
enrol,"{'6': 9, '7': 4, '4': 1, '13': 4, '3': 2}",20,0.4882454552456864
leverag,"{'33': 1, '12': 1, '13': 2}",4,0.26979531151190617
own,"{'4': 2, '7': 2, '13': 2, '6': 1}",7,0.39990579277908317
strategi,"{'12': 2, '6': 7, '4': 3, '13': 12}",24,0.4304482051494685
smartbook,{},0,
apparel,{'6': 1},1,0.0
fraud,"{'4': 1, '6': 5, '7': 5, '13': 2}",13,0.41037598681771154
inclin,"{'6': 5, '33': 2, '4': 1, '7': 1, '13': 2, '2': 4, '31': 1, '3': 1}",17,0.6170362374159062
brand,"{'13': 3, '6': 2, '7': 2, '2': 1, '3': 1}",9,0.46439464346279863
financ,"{'6': 2, '13': 1}",3,0.1590404182398875
handwrit,"{'7': 2, '6': 6, '4': 1, '2': 2, '3': 1, '12': 1}",13,0.4872990637407884
toler,"{'2': 2, '7': 2, '13': 2, '5': 1, '6': 1}",8,0.4628038170556906
tendenc,"{'6': 2, '13': 2}",4,0.19453781259591088
interior,"{'13': 5, '9': 1, '10': 2, '23': 1, '1': 1, '3': 2, '6': 1, '2': 1}",14,0.589940508192295
encapsul,"{'4': 4, '6': 2, '13': 3, '9': 1, '3': 2}",12,0.4933262067216193
hemoglobin,"{'10': 1, '13': 4}",5,0.13979400086720375
shaft,"{'6': 11, '2': 12, '13': 20, '7': 1, '1': 2, '3': 4, '35': 2, '31': 10, '23': 2, '10': 1, '12': 2, '33': 1, '4': 1, '34': 1, '9': 1}",71,0.8185627018050612
weak,"{'4': 1, '13': 2, '7': 1}",4,0.26979531151190617
dialog,"{'25': 1, '6': 9, '3': 1, '4': 1, '7': 2, '13': 3}",17,0.4654190727195988
